l1,l2,syntactic_dist,genetic_dist,has_missing_syntax
ell,spa,0.41,0.8333,False
ell,arb,0.64,1.0,False
ell,swe,0.59,0.8333,False
ell,tam,0.72,1.0,False
ell,ttc,0.78,1.0,True
ell,tpn,0.54,1.0,True
ell,tur,0.59,1.0,False
ell,uig,0.76,1.0,False
ell,ukr,0.49,0.8333,False
ell,hsb,0.54,0.8333,True
ell,urd,0.69,0.8333,False
ell,urb,0.81,1.0,False
ell,uzb,0.54,1.0,False
ell,vep,0.54,1.0,True
ell,wbp,0.62,1.0,False
ell,cym,0.55,0.8333,False
ell,hyw,,,
ell,wol,0.59,1.0,False
ell,sah,0.79,1.0,False
ell,nhi,0.54,1.0,True
mdf,yrl,0.0,1.0,True
mdf,pcm,0.0,1.0,True
mdf,kmr,0.71,1.0,True
mdf,sme,0.74,0.6667,True
mdf,fro,0.69,1.0,True
mdf,orv,0.0,1.0,True
mdf,ota,0.0,1.0,True
mdf,fas,0.0,1.0,True
mdf,xpg,0.0,1.0,True
mdf,pol,0.6,1.0,True
mdf,por,0.61,1.0,True
mdf,ron,0.61,1.0,True
mdf,rus,0.57,1.0,True
mdf,san,0.8,1.0,True
mdf,gla,0.63,1.0,True
mdf,hbs,0.0,1.0,True
mdf,sms,0.0,0.6667,True
mdf,slk,0.0,1.0,True
mdf,slv,0.64,1.0,True
mdf,spa,0.56,1.0,True
mdf,arb,0.67,1.0,True
mdf,swe,0.64,1.0,True
mdf,tam,0.66,1.0,True
mdf,ttc,0.86,1.0,True
mdf,tpn,0.0,1.0,True
mdf,tur,0.55,1.0,True
mdf,uig,0.69,1.0,True
mdf,ukr,0.61,1.0,True
mdf,hsb,0.0,1.0,True
mdf,urd,0.69,1.0,True
mdf,urb,0.66,1.0,True
mdf,uzb,0.0,1.0,True
mdf,vep,0.0,0.6667,True
mdf,wbp,0.61,1.0,True
mdf,cym,0.63,1.0,True
mdf,hyw,,,True
mdf,wol,0.62,1.0,True
mdf,sah,0.72,1.0,True
mdf,nhi,0.0,1.0,True
yrl,pcm,0.0,1.0,True
yrl,kmr,0.71,1.0,True
yrl,sme,0.74,1.0,True
yrl,fro,0.69,1.0,True
yrl,orv,0.0,1.0,True
yrl,ota,0.0,1.0,True
yrl,fas,0.0,1.0,True
yrl,xpg,0.0,1.0,True
yrl,pol,0.6,1.0,True
yrl,por,0.61,1.0,True
yrl,ron,0.61,1.0,True
yrl,rus,0.57,1.0,True
yrl,san,0.8,1.0,True
yrl,gla,0.63,1.0,True
yrl,hbs,0.0,1.0,True
yrl,sms,0.0,1.0,True
yrl,slk,0.0,1.0,True
yrl,slv,0.64,1.0,True
yrl,spa,0.56,1.0,True
yrl,arb,0.67,1.0,True
yrl,swe,0.64,1.0,True
yrl,tam,0.66,1.0,True
yrl,ttc,0.86,1.0,True
yrl,tpn,0.0,0.25,True
yrl,tur,0.55,1.0,True
yrl,uig,0.69,1.0,True
yrl,ukr,0.61,1.0,True
yrl,hsb,0.0,1.0,True
yrl,urd,0.69,1.0,True
yrl,urb,0.66,0.6,True
yrl,uzb,0.0,1.0,True
yrl,vep,0.0,1.0,True
yrl,wbp,0.61,1.0,True
yrl,cym,0.63,1.0,True
yrl,hyw,,,True
yrl,wol,0.62,1.0,True
yrl,sah,0.72,1.0,True
yrl,nhi,0.0,1.0,True
pcm,kmr,0.71,0.9231,True
pcm,sme,0.74,1.0,True
pcm,fro,0.69,0.9231,True
pcm,orv,0.0,0.9231,True
pcm,ota,0.0,1.0,True
pcm,fas,0.0,1.0,True
pcm,xpg,0.0,0.9231,True
pcm,pol,0.6,0.9231,True
pcm,por,0.61,0.9333,True
pcm,ron,0.61,0.8889,True
pcm,rus,0.57,0.8,True
pcm,san,0.8,0.9231,True
pcm,gla,0.63,0.9231,True
pcm,hbs,0.0,1.0,True
pcm,sms,0.0,1.0,True
pcm,slk,0.0,0.9231,True
pcm,slv,0.64,0.9231,True
pcm,spa,0.56,0.9231,True
pcm,arb,0.67,1.0,True
pcm,swe,0.64,0.7692,True
pcm,tam,0.66,1.0,True
pcm,ttc,0.86,1.0,True
pcm,tpn,0.0,1.0,True
pcm,tur,0.55,1.0,True
pcm,uig,0.69,1.0,True
pcm,ukr,0.61,0.9231,True
pcm,hsb,0.0,0.9231,True
pcm,urd,0.69,0.9231,True
pcm,urb,0.66,1.0,True
pcm,uzb,0.0,1.0,True
pcm,vep,0.0,1.0,True
pcm,wbp,0.61,1.0,True
pcm,cym,0.63,0.9231,True
pcm,hyw,,,True
pcm,wol,0.62,1.0,True
pcm,sah,0.72,1.0,True
pcm,nhi,0.0,1.0,True
kmr,sme,0.81,1.0,False
kmr,fro,0.7,0.875,True
kmr,orv,0.71,0.875,True
kmr,ota,0.71,1.0,True
kmr,fas,0.71,1.0,False
kmr,xpg,0.71,0.875,True
kmr,pol,0.66,0.8333,False
kmr,por,0.68,0.9333,False
kmr,ron,0.68,0.8889,False
kmr,rus,0.74,0.8,False
kmr,san,0.75,0.5,True
kmr,gla,0.72,0.875,False
kmr,hbs,0.71,1.0,False
kmr,sms,0.71,1.0,True
kmr,slk,0.71,0.875,True
kmr,slv,0.62,0.8333,False
kmr,spa,0.71,0.9231,False
kmr,arb,0.72,1.0,False
kmr,swe,0.68,0.8571,False
kmr,tam,0.73,1.0,False
kmr,ttc,0.93,1.0,True
kmr,tpn,0.71,1.0,True
kmr,tur,0.74,1.0,False
kmr,uig,0.7,1.0,False
kmr,ukr,0.68,0.8333,False
kmr,hsb,0.71,0.875,True
kmr,urd,0.7,0.75,False
kmr,urb,0.77,1.0,False
kmr,uzb,0.71,1.0,False
kmr,vep,0.71,1.0,True
kmr,wbp,0.77,1.0,False
kmr,cym,0.72,0.875,False
kmr,hyw,,,
kmr,wol,0.73,1.0,False
kmr,sah,0.72,1.0,False
kmr,nhi,0.71,1.0,True
sme,fro,0.79,1.0,True
sme,orv,0.74,1.0,True
sme,ota,0.74,1.0,True
sme,fas,0.74,1.0,False
sme,xpg,0.74,1.0,True
sme,pol,0.62,1.0,False
sme,por,0.68,1.0,False
sme,ron,0.65,1.0,False
sme,rus,0.65,1.0,False
sme,san,0.78,1.0,True
sme,gla,0.82,1.0,False
sme,hbs,0.74,1.0,False
sme,sms,0.74,0.6,True
sme,slk,0.74,1.0,True
sme,slv,0.58,1.0,False
sme,spa,0.74,1.0,False
sme,arb,0.73,1.0,False
sme,swe,0.65,1.0,False
sme,tam,0.67,1.0,False
sme,ttc,0.86,1.0,True
sme,tpn,0.74,1.0,True
sme,tur,0.63,1.0,False
sme,uig,0.59,1.0,False
sme,ukr,0.58,1.0,False
sme,hsb,0.74,1.0,True
sme,urd,0.63,1.0,False
sme,urb,0.78,1.0,False
sme,uzb,0.74,1.0,False
sme,vep,0.74,0.8,True
sme,wbp,0.65,1.0,False
sme,cym,0.76,1.0,False
sme,hyw,,,
sme,wol,0.74,1.0,False
sme,sah,0.55,1.0,False
sme,nhi,0.74,1.0,True
fro,orv,0.69,0.9231,True
fro,ota,0.69,1.0,True
fro,fas,0.69,1.0,True
fro,xpg,0.69,0.9231,True
fro,pol,0.53,0.8333,True
fro,por,0.61,0.4,True
fro,ron,0.58,0.3333,True
fro,rus,0.62,0.8,True
fro,san,0.81,0.75,True
fro,gla,0.62,0.9231,True
fro,hbs,0.69,1.0,True
fro,sms,0.69,1.0,True
fro,slk,0.69,0.9231,True
fro,slv,0.54,0.8333,True
fro,spa,0.65,0.3077,True
fro,arb,0.71,1.0,True
fro,swe,0.61,0.8571,True
fro,tam,0.78,1.0,True
fro,ttc,0.81,1.0,True
fro,tpn,0.69,1.0,True
fro,tur,0.68,1.0,True
fro,uig,0.82,1.0,True
fro,ukr,0.58,0.8333,True
fro,hsb,0.69,0.9231,True
fro,urd,0.68,0.875,True
fro,urb,0.78,1.0,True
fro,uzb,0.69,1.0,True
fro,vep,0.69,1.0,True
fro,wbp,0.64,1.0,True
fro,cym,0.68,0.9231,True
fro,hyw,,,True
fro,wol,0.66,1.0,True
fro,sah,0.8,1.0,True
fro,nhi,0.69,1.0,True
orv,ota,0.0,1.0,True
orv,fas,0.0,1.0,True
orv,xpg,0.0,0.8,True
orv,pol,0.6,0.5,True
orv,por,0.61,0.9333,True
orv,ron,0.61,0.8889,True
orv,rus,0.57,0.2,True
orv,san,0.8,0.75,True
orv,gla,0.63,0.8,True
orv,hbs,0.0,1.0,True
orv,sms,0.0,1.0,True
orv,slk,0.0,0.4,True
orv,slv,0.64,0.5,True
orv,spa,0.56,0.9231,True
orv,arb,0.67,1.0,True
orv,swe,0.64,0.8571,True
orv,tam,0.66,1.0,True
orv,ttc,0.86,1.0,True
orv,tpn,0.0,1.0,True
orv,tur,0.55,1.0,True
orv,uig,0.69,1.0,True
orv,ukr,0.61,0.3333,True
orv,hsb,0.0,0.4,True
orv,urd,0.69,0.875,True
orv,urb,0.66,1.0,True
orv,uzb,0.0,1.0,True
orv,vep,0.0,1.0,True
orv,wbp,0.61,1.0,True
orv,cym,0.63,0.8,True
orv,hyw,,,True
orv,wol,0.62,1.0,True
orv,sah,0.72,1.0,True
orv,nhi,0.0,1.0,True
ota,fas,0.0,1.0,True
ota,xpg,0.0,1.0,True
ota,pol,0.6,1.0,True
ota,por,0.61,1.0,True
ota,ron,0.61,1.0,True
ota,rus,0.57,1.0,True
ota,san,0.8,1.0,True
ota,gla,0.63,1.0,True
ota,hbs,0.0,1.0,True
ota,sms,0.0,1.0,True
ota,slk,0.0,1.0,True
ota,slv,0.64,1.0,True
ota,spa,0.56,1.0,True
ota,arb,0.67,1.0,True
ota,swe,0.64,1.0,True
ota,tam,0.66,1.0,True
ota,ttc,0.86,1.0,True
ota,tpn,0.0,1.0,True
ota,tur,0.55,1.0,True
ota,uig,0.69,1.0,True
ota,ukr,0.61,1.0,True
ota,hsb,0.0,1.0,True
ota,urd,0.69,1.0,True
ota,urb,0.66,1.0,True
ota,uzb,0.0,1.0,True
ota,vep,0.0,1.0,True
ota,wbp,0.61,1.0,True
ota,cym,0.63,1.0,True
ota,hyw,,,True
ota,wol,0.62,1.0,True
ota,sah,0.72,1.0,True
ota,nhi,0.0,1.0,True
fas,xpg,0.0,1.0,True
fas,pol,0.6,1.0,False
fas,por,0.61,1.0,False
fas,ron,0.61,1.0,False
fas,rus,0.57,1.0,False
fas,san,0.8,1.0,True
fas,gla,0.63,1.0,False
fas,hbs,0.0,1.0,False
fas,sms,0.0,1.0,True
fas,slk,0.0,1.0,True
fas,slv,0.64,1.0,False
fas,spa,0.56,1.0,False
fas,arb,0.67,1.0,False
fas,swe,0.64,1.0,False
fas,tam,0.66,1.0,False
fas,ttc,0.86,1.0,True
fas,tpn,0.0,1.0,True
fas,tur,0.55,1.0,False
fas,uig,0.69,1.0,False
fas,ukr,0.61,1.0,False
fas,hsb,0.0,1.0,True
fas,urd,0.69,1.0,False
fas,urb,0.66,1.0,False
fas,uzb,0.0,1.0,False
fas,vep,0.0,1.0,True
fas,wbp,0.61,1.0,False
fas,cym,0.63,1.0,False
fas,hyw,,,
fas,wol,0.62,1.0,False
fas,sah,0.72,1.0,False
fas,nhi,0.0,1.0,True
xpg,pol,0.6,0.8333,True
xpg,por,0.61,0.9333,True
xpg,ron,0.61,0.8889,True
xpg,rus,0.57,0.8,True
xpg,san,0.8,0.75,True
xpg,gla,0.63,0.6667,True
xpg,hbs,0.0,1.0,True
xpg,sms,0.0,1.0,True
xpg,slk,0.0,0.6667,True
xpg,slv,0.64,0.8333,True
xpg,spa,0.56,0.9231,True
xpg,arb,0.67,1.0,True
xpg,swe,0.64,0.8571,True
xpg,tam,0.66,1.0,True
xpg,ttc,0.86,1.0,True
xpg,tpn,0.0,1.0,True
xpg,tur,0.55,1.0,True
xpg,uig,0.69,1.0,True
xpg,ukr,0.61,0.8333,True
xpg,hsb,0.0,0.6667,True
xpg,urd,0.69,0.875,True
xpg,urb,0.66,1.0,True
xpg,uzb,0.0,1.0,True
xpg,vep,0.0,1.0,True
xpg,wbp,0.61,1.0,True
xpg,cym,0.63,0.6667,True
xpg,hyw,,,True
xpg,wol,0.62,1.0,True
xpg,sah,0.72,1.0,True
xpg,nhi,0.0,1.0,True
pol,por,0.42,0.9333,False
pol,ron,0.4,0.8889,False
pol,rus,0.47,0.4,False
pol,san,0.78,0.8333,True
pol,gla,0.59,0.8333,False
pol,hbs,0.6,1.0,False
pol,sms,0.6,1.0,True
pol,slk,0.6,0.3333,True
pol,slv,0.4,0.5,False
pol,spa,0.55,0.9231,False
pol,arb,0.59,1.0,False
pol,swe,0.58,0.8333,False
pol,tam,0.69,1.0,False
pol,ttc,0.85,1.0,True
pol,tpn,0.6,1.0,True
pol,tur,0.68,1.0,False
pol,uig,0.73,1.0,False
pol,ukr,0.37,0.5,False
pol,hsb,0.6,0.3333,True
pol,urd,0.53,0.8333,False
pol,urb,0.74,1.0,False
pol,uzb,0.6,1.0,False
pol,vep,0.6,1.0,True
pol,wbp,0.59,1.0,False
pol,cym,0.48,0.8333,False
pol,hyw,,,
pol,wol,0.6,1.0,False
pol,sah,0.68,1.0,False
pol,nhi,0.6,1.0,True
por,ron,0.38,0.6,False
por,rus,0.5,0.9333,False
por,san,0.89,0.9333,True
por,gla,0.6,0.9333,False
por,hbs,0.61,1.0,False
por,sms,0.61,1.0,True
por,slk,0.61,0.9333,True
por,slv,0.44,0.9333,False
por,spa,0.4,0.2667,False
por,arb,0.61,1.0,False
por,swe,0.47,0.9333,False
por,tam,0.77,1.0,False
por,ttc,0.85,1.0,True
por,tpn,0.61,1.0,True
por,tur,0.69,1.0,False
por,uig,0.77,1.0,False
por,ukr,0.44,0.9333,False
por,hsb,0.61,0.9333,True
por,urd,0.61,0.9333,False
por,urb,0.75,1.0,False
por,uzb,0.61,1.0,False
por,vep,0.61,1.0,True
por,wbp,0.72,1.0,False
por,cym,0.46,0.9333,False
por,hyw,,,
por,wol,0.51,1.0,False
por,sah,0.81,1.0,False
por,nhi,0.61,1.0,True
ron,rus,0.48,0.8889,False
ron,san,0.85,0.8889,True
ron,gla,0.58,0.8889,False
ron,hbs,0.61,1.0,False
ron,sms,0.61,1.0,True
ron,slk,0.61,0.8889,True
ron,slv,0.45,0.8889,False
ron,spa,0.47,0.3333,False
ron,arb,0.59,1.0,False
ron,swe,0.48,0.8889,False
ron,tam,0.73,1.0,False
ron,ttc,0.8,1.0,True
ron,tpn,0.61,1.0,True
ron,tur,0.65,1.0,False
ron,uig,0.73,1.0,False
ron,ukr,0.45,0.8889,False
ron,hsb,0.61,0.8889,True
ron,urd,0.67,0.8889,False
ron,urb,0.82,1.0,False
ron,uzb,0.61,1.0,False
ron,vep,0.61,1.0,True
ron,wbp,0.66,1.0,False
ron,cym,0.52,0.8889,False
ron,hyw,,,
ron,wol,0.6,1.0,False
ron,sah,0.76,1.0,False
ron,nhi,0.61,1.0,True
rus,san,0.79,0.8,True
rus,gla,0.57,0.8,False
rus,hbs,0.57,1.0,False
rus,sms,0.57,1.0,True
rus,slk,0.57,0.4,True
rus,slv,0.45,0.4,False
rus,spa,0.45,0.8,False
rus,arb,0.67,1.0,False
rus,swe,0.56,0.8,False
rus,tam,0.66,1.0,False
rus,ttc,0.82,1.0,True
rus,tpn,0.57,1.0,True
rus,tur,0.63,1.0,False
rus,uig,0.7,1.0,False
rus,ukr,0.37,0.2,False
rus,hsb,0.57,0.4,True
rus,urd,0.62,0.8,False
rus,urb,0.75,1.0,False
rus,uzb,0.57,1.0,False
rus,vep,0.57,1.0,True
rus,wbp,0.64,1.0,False
rus,cym,0.62,0.8,False
rus,hyw,,,
rus,wol,0.63,1.0,False
rus,sah,0.73,1.0,False
rus,nhi,0.57,1.0,True
san,gla,0.84,0.75,True
san,hbs,0.8,1.0,True
san,sms,0.8,1.0,True
san,slk,0.8,0.75,True
san,slv,0.8,0.8333,True
san,spa,0.86,0.9231,True
san,arb,0.87,1.0,True
san,swe,0.88,0.8571,True
san,tam,0.7,1.0,True
san,ttc,0.81,1.0,True
san,tpn,0.8,1.0,True
san,tur,0.8,1.0,True
san,uig,0.71,1.0,True
san,ukr,0.77,0.8333,True
san,hsb,0.8,0.75,True
san,urd,0.76,0.25,True
san,urb,0.79,1.0,True
san,uzb,0.8,1.0,True
san,vep,0.8,1.0,True
san,wbp,0.77,1.0,True
san,cym,0.92,0.75,True
san,hyw,,,True
san,wol,0.88,1.0,True
san,sah,0.69,1.0,True
san,nhi,0.8,1.0,True
gla,hbs,0.63,1.0,False
gla,sms,0.63,1.0,True
gla,slk,0.63,0.875,True
gla,slv,0.59,0.8333,False
gla,spa,0.55,0.9231,False
gla,arb,0.59,1.0,False
gla,swe,0.59,0.8571,False
gla,tam,0.79,1.0,False
gla,ttc,0.73,1.0,True
gla,tpn,0.63,1.0,True
gla,tur,0.83,1.0,False
gla,uig,0.84,1.0,False
gla,ukr,0.52,0.8333,False
gla,hsb,0.63,0.875,True
gla,urd,0.76,0.875,False
gla,urb,0.86,1.0,False
gla,uzb,0.63,1.0,False
gla,vep,0.63,1.0,True
gla,wbp,0.75,1.0,False
gla,cym,0.42,0.375,False
gla,hyw,,,
gla,wol,0.54,1.0,False
gla,sah,0.89,1.0,False
gla,nhi,0.63,1.0,True
hbs,sms,0.0,1.0,True
hbs,slk,0.0,1.0,True
hbs,slv,0.64,1.0,False
hbs,spa,0.56,1.0,False
hbs,arb,0.67,1.0,False
hbs,swe,0.64,1.0,False
hbs,tam,0.66,1.0,False
hbs,ttc,0.86,1.0,True
hbs,tpn,0.0,1.0,True
hbs,tur,0.55,1.0,False
hbs,uig,0.69,1.0,False
hbs,ukr,0.61,1.0,False
hbs,hsb,0.0,1.0,True
hbs,urd,0.69,1.0,False
hbs,urb,0.66,1.0,False
hbs,uzb,0.0,1.0,False
hbs,vep,0.0,1.0,True
hbs,wbp,0.61,1.0,False
hbs,cym,0.63,1.0,False
hbs,hyw,,,
hbs,wol,0.62,1.0,False
hbs,sah,0.72,1.0,False
hbs,nhi,0.0,1.0,True
sms,slk,0.0,1.0,True
sms,slv,0.64,1.0,True
sms,spa,0.56,1.0,True
sms,arb,0.67,1.0,True
sms,swe,0.64,1.0,True
sms,tam,0.66,1.0,True
sms,ttc,0.86,1.0,True
sms,tpn,0.0,1.0,True
sms,tur,0.55,1.0,True
sms,uig,0.69,1.0,True
sms,ukr,0.61,1.0,True
sms,hsb,0.0,1.0,True
sms,urd,0.69,1.0,True
sms,urb,0.66,1.0,True
sms,uzb,0.0,1.0,True
sms,vep,0.0,0.8,True
sms,wbp,0.61,1.0,True
sms,cym,0.63,1.0,True
sms,hyw,,,True
sms,wol,0.62,1.0,True
sms,sah,0.72,1.0,True
sms,nhi,0.0,1.0,True
slk,slv,0.64,0.5,True
slk,spa,0.56,0.9231,True
slk,arb,0.67,1.0,True
slk,swe,0.64,0.8571,True
slk,tam,0.66,1.0,True
slk,ttc,0.86,1.0,True
slk,tpn,0.0,1.0,True
slk,tur,0.55,1.0,True
slk,uig,0.69,1.0,True
slk,ukr,0.61,0.5,True
slk,hsb,0.0,0.3333,True
slk,urd,0.69,0.875,True
slk,urb,0.66,1.0,True
slk,uzb,0.0,1.0,True
slk,vep,0.0,1.0,True
slk,wbp,0.61,1.0,True
slk,cym,0.63,0.8333,True
slk,hyw,,,True
slk,wol,0.62,1.0,True
slk,sah,0.72,1.0,True
slk,nhi,0.0,1.0,True
slv,spa,0.54,0.9231,False
slv,arb,0.61,1.0,False
slv,swe,0.56,0.8333,False
slv,tam,0.71,1.0,False
slv,ttc,0.89,1.0,True
slv,tpn,0.64,1.0,True
slv,tur,0.69,1.0,False
slv,uig,0.73,1.0,False
slv,ukr,0.35,0.5,False
slv,hsb,0.64,0.5,True
slv,urd,0.58,0.8333,False
slv,urb,0.71,1.0,False
slv,uzb,0.64,1.0,False
slv,vep,0.64,1.0,True
slv,wbp,0.65,1.0,False
slv,cym,0.59,0.8333,False
slv,hyw,,,
slv,wol,0.61,1.0,False
slv,sah,0.71,1.0,False
slv,nhi,0.64,1.0,True
spa,arb,0.68,1.0,False
spa,swe,0.52,0.9231,False
spa,tam,0.74,1.0,False
spa,ttc,0.82,1.0,True
spa,tpn,0.56,1.0,True
spa,tur,0.65,1.0,False
spa,uig,0.8,1.0,False
spa,ukr,0.52,0.9231,False
spa,hsb,0.56,0.9231,True
spa,urd,0.7,0.9231,False
spa,urb,0.8,1.0,False
spa,uzb,0.56,1.0,False
spa,vep,0.56,1.0,True
spa,wbp,0.73,1.0,False
spa,cym,0.55,0.9231,False
spa,hyw,,,
spa,wol,0.59,1.0,False
spa,sah,0.83,1.0,False
spa,nhi,0.56,1.0,True
arb,swe,0.67,1.0,False
arb,tam,0.85,1.0,False
arb,ttc,0.76,1.0,True
arb,tpn,0.67,1.0,True
arb,tur,0.77,1.0,False
arb,uig,0.83,1.0,False
arb,ukr,0.62,1.0,False
arb,hsb,0.67,1.0,True
arb,urd,0.74,1.0,False
arb,urb,0.85,1.0,False
arb,uzb,0.67,1.0,False
arb,vep,0.67,1.0,True
arb,wbp,0.67,1.0,False
arb,cym,0.49,1.0,False
arb,hyw,,,
arb,wol,0.63,1.0,False
arb,sah,0.81,1.0,False
arb,nhi,0.67,1.0,True
swe,tam,0.73,1.0,False
swe,ttc,0.89,1.0,True
swe,tpn,0.64,1.0,True
swe,tur,0.73,1.0,False
swe,uig,0.73,1.0,False
swe,ukr,0.51,0.8571,False
swe,hsb,0.64,0.8571,True
swe,urd,0.67,0.8571,False
swe,urb,0.78,1.0,False
swe,uzb,0.64,1.0,False
swe,vep,0.64,1.0,True
swe,wbp,0.74,1.0,False
swe,cym,0.56,0.8571,False
swe,hyw,,,
swe,wol,0.49,1.0,False
swe,sah,0.77,1.0,False
swe,nhi,0.64,1.0,True
tam,ttc,0.89,1.0,True
tam,tpn,0.66,1.0,True
tam,tur,0.56,1.0,False
tam,uig,0.44,1.0,False
tam,ukr,0.66,1.0,False
tam,hsb,0.66,1.0,True
tam,urd,0.59,1.0,False
tam,urb,0.75,1.0,False
tam,uzb,0.66,1.0,False
tam,vep,0.66,1.0,True
tam,wbp,0.68,1.0,False
tam,cym,0.84,1.0,False
tam,hyw,,,
tam,wol,0.82,1.0,False
tam,sah,0.42,1.0,False
tam,nhi,0.66,1.0,True
ttc,tpn,0.86,1.0,True
ttc,tur,0.82,1.0,True
ttc,uig,0.94,1.0,True
ttc,ukr,0.8,1.0,True
ttc,hsb,0.86,1.0,True
ttc,urd,0.94,1.0,True
ttc,urb,0.94,1.0,True
ttc,uzb,0.86,1.0,True
ttc,vep,0.86,1.0,True
ttc,wbp,0.8,1.0,True
ttc,cym,0.78,1.0,True
ttc,hyw,,,True
ttc,wol,0.9,1.0,True
ttc,sah,0.93,1.0,True
ttc,nhi,0.86,1.0,True
tpn,tur,0.55,1.0,True
tpn,uig,0.69,1.0,True
tpn,ukr,0.61,1.0,True
tpn,hsb,0.0,1.0,True
tpn,urd,0.69,1.0,True
tpn,urb,0.66,0.5,True
tpn,uzb,0.0,1.0,True
tpn,vep,0.0,1.0,True
tpn,wbp,0.61,1.0,True
tpn,cym,0.63,1.0,True
tpn,hyw,,,True
tpn,wol,0.62,1.0,True
tpn,sah,0.72,1.0,True
tpn,nhi,0.0,1.0,True
tur,uig,0.52,0.5714,False
tur,ukr,0.69,1.0,False
tur,hsb,0.55,1.0,True
tur,urd,0.68,1.0,False
tur,urb,0.7,1.0,False
tur,uzb,0.55,1.0,False
tur,vep,0.55,1.0,True
tur,wbp,0.55,1.0,False
tur,cym,0.81,1.0,False
tur,hyw,,,
tur,wol,0.74,1.0,False
tur,sah,0.57,0.5,False
tur,nhi,0.55,1.0,True
uig,ukr,0.7,1.0,False
uig,hsb,0.69,1.0,True
uig,urd,0.65,1.0,False
uig,urb,0.78,1.0,False
uig,uzb,0.69,1.0,False
uig,vep,0.69,1.0,True
uig,wbp,0.67,1.0,False
uig,cym,0.87,1.0,False
uig,hyw,,,
uig,wol,0.77,1.0,False
uig,sah,0.38,0.5,False
uig,nhi,0.69,1.0,True
ukr,hsb,0.61,0.5,True
ukr,urd,0.55,0.8333,False
ukr,urb,0.78,1.0,False
ukr,uzb,0.61,1.0,False
ukr,vep,0.61,1.0,True
ukr,wbp,0.68,1.0,False
ukr,cym,0.55,0.8333,False
ukr,hyw,,,
ukr,wol,0.6,1.0,False
ukr,sah,0.7,1.0,False
ukr,nhi,0.61,1.0,True
hsb,urd,0.69,0.875,True
hsb,urb,0.66,1.0,True
hsb,uzb,0.0,1.0,True
hsb,vep,0.0,1.0,True
hsb,wbp,0.61,1.0,True
hsb,cym,0.63,0.8333,True
hsb,hyw,,,True
hsb,wol,0.62,1.0,True
hsb,sah,0.72,1.0,True
hsb,nhi,0.0,1.0,True
urd,urb,0.62,1.0,False
urd,uzb,0.69,1.0,False
urd,vep,0.69,1.0,True
urd,wbp,0.7,1.0,False
urd,cym,0.68,0.875,False
urd,hyw,,,
urd,wol,0.74,1.0,False
urd,sah,0.58,1.0,False
urd,nhi,0.69,1.0,True
urb,uzb,0.66,1.0,False
urb,vep,0.66,1.0,True
urb,wbp,0.71,1.0,False
urb,cym,0.81,1.0,False
urb,hyw,,,
urb,wol,0.79,1.0,False
urb,sah,0.73,1.0,False
urb,nhi,0.66,1.0,True
uzb,vep,0.0,1.0,True
uzb,wbp,0.61,1.0,False
uzb,cym,0.63,1.0,False
uzb,hyw,,,
uzb,wol,0.62,1.0,False
uzb,sah,0.72,1.0,False
uzb,nhi,0.0,1.0,True
vep,wbp,0.61,1.0,True
vep,cym,0.63,1.0,True
vep,hyw,,,True
vep,wol,0.62,1.0,True
vep,sah,0.72,1.0,True
vep,nhi,0.0,1.0,True
wbp,cym,0.72,1.0,False
wbp,hyw,,,
wbp,wol,0.71,1.0,False
wbp,sah,0.67,1.0,False
wbp,nhi,0.61,1.0,True
cym,hyw,,,
cym,wol,0.51,1.0,False
cym,sah,0.86,1.0,False
cym,nhi,0.63,1.0,True
hyw,wol,,,
hyw,sah,,,
hyw,nhi,,,
wol,sah,0.86,1.0,False
wol,nhi,0.62,1.0,True
sah,nhi,0.72,1.0,True
